commentId;videoId;publishedAt;comment;likeCount;predictedSentiment;confidence;sentimentSource
"UgwOZgFXBv6sRhE1nXd4AaABAg";"UFD5S4Peqc4";"2020-07-03T05:08:48Z";"Thanks for the video! Amazing. One quick question: I have created a dataflow in power bi. A colleague of mine needs this dataflow to feed its PIMS. Is there I way I can pass her this dataflow? Let's say like exporting this dataflow to MySQL? Your Idea will be much appreciated. Thanks.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwfvDSQ4vp9F3BoF1t4AaABAg";"UFD5S4Peqc4";"2020-02-12T18:00:11Z";"Great video, just a question : does this work with MS Access database";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwkApzJwVXXVzuPH754AaABAg";"wUzZChTlzdE";"2020-08-28T23:29:59Z";"Thanks for this- excellent tutorial. Worked first time! Also looks easy to extend, and integrate into some of my other work running Dynamic Management Views (DMVs) against those datasets and groups!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzJ8SCg_ELDdlJQGsF4AaABAg";"wUzZChTlzdE";"2020-06-17T16:14:55Z";"This is great. Is there a way to refresh a Dashboard which has multiple reports after every 30 mins and then publish automatically.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwIshqk1DHRxWZKIMt4AaABAg";"8D6IbflW5OI";"2020-01-16T14:40:11Z";"Amazing!! :)";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzShGRJRyql7F3gUUp4AaABAg";"8D6IbflW5OI";"2020-01-15T20:29:03Z";"Nice! I didn't realize there was a Windows 10 emoji picker. I've been using the other two options for years. Great way to add a piece of flare to a report :)";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxXi_da1O_OkPVM3dN4AaABAg";"7vCD8Zu686Q";"2020-12-29T16:29:15Z";"Awesome, I have created  a calculation using your method, I have converted from UTC to CST and power bi data refresh IS scheduled to 9AM IST daily and refresh label created. UTC is behind  - 5 hours from EST that's work perfectly whenever data refresh a EST time capture waooo thank you.
And i want to know how to add like 10 minutes in the same method this will be helpful for future use thanks a lot bro.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugx9jCaUP4j8lUG8fBh4AaABAg";"7vCD8Zu686Q";"2019-12-18T03:02:20Z";"Hi there that was a great content!!!
I tried to do that and I followed the exact steps you mentioned but didn't work .... do you need a gateway in order to work?

Thanks";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugz4fCTYTAVsugcSBBF4AaABAg";"7vCD8Zu686Q";"2020-12-23T20:52:57Z";"Thank you so much, I was looking for EST time convert from IST using UTC but your method is easy and very helpful thank you and god bless you.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzPyWsTvOPqFA7c6IB4AaABAg";"qeWN5gq9EE8";"2021-01-10T17:47:41Z";"Thanks for this great tip.

I'm however at an impasse in trying to get the same result in a Line and Stacked Column Chart with sub categories.
In your example, if you add a sub-category (column series) to the chart, which would split the column Personal Accessories (as well as other columns, where available) in several stacked columns, how could one then get a percentage value as data label for each sub-category, while still keeping the Y axis as values (Revenue in your example) instead of percentage?";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzcyBJc-_FxU1ILPqp4AaABAg";"qeWN5gq9EE8";"2020-01-31T11:35:49Z";"Yet another great tip! Thanks :)";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugxpo_gofs5kCBd0D7h4AaABAg";"qeWN5gq9EE8";"2019-12-08T17:39:52Z";"Absolutely  great video ??, i see YouTube becoming the greatest place to learn for free";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugz8VoxAlyAleyK1cgh4AaABAg";"qeWN5gq9EE8";"2019-12-05T15:06:06Z";"I don't know what are you up to, Parker, but you did it....again!! Thank you so much for your awesome tips.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgytWOSEzW_P3abIETF4AaABAg";"qeWN5gq9EE8";"2019-12-04T22:18:17Z";"Thanks a lot for this great tip";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzAAYdntZIyQNvA_lp4AaABAg";"qeWN5gq9EE8";"2019-12-04T15:36:18Z";"Great stuff as usual.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugxmk3BRb8ZuW1MH8_B4AaABAg";"AJxCCfFmLTQ";"2021-01-07T18:10:44Z";"I love you right now! THANKS :)";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwyadV_CYD_j-5OAcd4AaABAg";"AJxCCfFmLTQ";"2020-03-08T01:50:53Z";"Thank you so much Parker. An awesome video...Q:  is it possible to attach a second measure to this?  I want to show if an item is up or down (period variances). Thank you so much. I always watch your videos..";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwJpQUEpmAZBtyUXht4AaABAg";"AJxCCfFmLTQ";"2019-11-28T23:49:40Z";"So great";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxafuQK4-OS-MMmy_54AaABAg";"AJxCCfFmLTQ";"2019-11-28T06:04:22Z";"What’s up Parker. Nice job.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwRLzb9K_55oRtQJoZ4AaABAg";"5XxUVbLVdQE";"2019-12-10T01:48:22Z";"Superb! Happy I came across your channel. You should go and take a look at smzeus!! It’s a handy tool to help grow your channel!!!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzDQSf7cNZ-0LE5ywh4AaABAg";"5XxUVbLVdQE";"2019-11-25T07:51:23Z";"Very interesting.  I watch your videos.  I think you explain things the best.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzNEr9XAVOLwcB4JKh4AaABAg";"QFADxSyXwwY";"2021-02-02T03:59:08Z";"Awesome and wonderful —Thank you.  I will echo that this was concise and easy to understand.
Just what I needed in the time I needed!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgypvZGfIEvxx2xXX6d4AaABAg";"QFADxSyXwwY";"2021-03-24T14:02:04Z";"Had to subscribe, sooo simple and exactly what I was looking for";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxcR-aThPHPA-uInTh4AaABAg";"QFADxSyXwwY";"2020-09-16T01:13:13Z";"Amazing trick! Thank you so much!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugzk0V958cncac6hlo94AaABAg";"L1govVEBxDo";"2019-10-30T15:12:06Z";"Hi Sir, This is a great video. Can you tell me how to get hold of some material for custom visuals using R and Python. Their are many over internet but want to know which one is worth.


Can you guide me please.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwCNFf74sx-ZnjfIbp4AaABAg";"L1govVEBxDo";"2020-02-06T20:46:03Z";"Parker - thanks for posting.   Was able to solve for 3-part Venn Diagram using your formatting logic and basis for DAX variables. Wondering if you've tested this method against large data sets (+100M rows) via DirectQuery?";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyyFK-4oXBKFvMQSO14AaABAg";"iyGBZsLxe54";"2020-03-01T18:06:56Z";"Amazing stuff mate! wow!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgygPq-22QDmWRlvrvF4AaABAg";"iyGBZsLxe54";"2019-10-16T14:48:00Z";"You did it again Parker. Awesome!!!! Thank you for share.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxYZBk06Bpp2jIp3KZ4AaABAg";"iyGBZsLxe54";"2019-10-15T15:49:53Z";"great feature!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzUfWFtV1Sa2DNly2h4AaABAg";"i1kCHZEhnEY";"2021-02-04T08:03:16Z";"Hi, great video! quick question about dynamic metrics, is it possible to add different units to each of the selections?";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxgFDGTXTOb6iIJ8TR4AaABAg";"i1kCHZEhnEY";"2020-08-21T14:32:23Z";"Learn Power BI in 300/- INR  in 3 days.
Total 6 hours session. Daily 2 hours live 
Please reach me on: akshaykadam199@gmail.com";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgySIuR2n8OdEHp3GGt4AaABAg";"i1kCHZEhnEY";"2020-06-17T21:29:37Z";"I love your video. Thanks for making it available to us :)";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugz5QosTahMungm7n2V4AaABAg";"i1kCHZEhnEY";"2020-03-19T03:11:41Z";"Great video, as always. Thanks a ton.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyWGz67lfjYhvz5O1h4AaABAg";"i1kCHZEhnEY";"2019-10-08T17:04:04Z";"U rox!!! Pleased can u share a complete learning part for person that wants to be a business intelligence specialist with Power bi? I started with learning about databases reading database design for mere mortals.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzIeQEdPmXHkBX7e-94AaABAg";"iyGBZsLxe54";"2019-10-18T11:27:02Z";"Wow this is an amazing tip. 
Been trying to achieve this for ages. 
Thanks so much for sharing.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugx2Q_c0J7_ijW1UMCd4AaABAg";"i1kCHZEhnEY";"2020-10-25T06:42:20Z";"Hi.. Great Visuals.. Can I get a copy of this PBIX file..";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgznnpXW25y1732Ccxd4AaABAg";"i1kCHZEhnEY";"2020-07-23T19:20:03Z";"great video! thanks for sharing tips! Is there downloadible workbook available for reference?";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzVVLsH40gSYN44IqB4AaABAg";"i1kCHZEhnEY";"2019-10-09T15:57:36Z";"Hi Parker:


Great tips have you resume here!


Thanks for sharing this great material!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugy861RxbGT5-DQ2X7p4AaABAg";"i1kCHZEhnEY";"2019-10-04T18:52:32Z";"Can we apply the same features such has dynamic values of cost, revenue and quantity in the current report showed by you, for Year to Day level";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzltKW6i2Zm7LlHtR54AaABAg";"i1kCHZEhnEY";"2019-10-04T02:30:55Z";"Most helpful and simple tricks, thank you!!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxEF4nCJJ9oPlJzudV4AaABAg";"IURWlw2_6Ks";"2021-02-18T15:18:59Z";"Awesome, great workaround! Thanks for the video/ help.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzWGsafMWm87Q31vSx4AaABAg";"IURWlw2_6Ks";"2020-09-09T15:21:30Z";"Super cool! Thanks for sharing this awesome tip.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugz9Qk6aguIJinH7Dcp4AaABAg";"IURWlw2_6Ks";"2019-10-16T17:01:21Z";"This is a great trick, thanks!  Could you please tell me how you created this actual tooltip report page with what appears to be labels and fields???  Have been searching for a way to do this.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugz68ZmihESOCtRchQ94AaABAg";"IURWlw2_6Ks";"2019-09-19T15:06:35Z";"Awesome. Keep up the brilliant work!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzpvPCuP48i7_zbm8l4AaABAg";"IURWlw2_6Ks";"2019-09-19T02:12:39Z";"Awesome! Tks for sharing!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzsExORv2LAezHJYWJ4AaABAg";"DWjbd7NPUCM";"2020-09-10T20:11:32Z";"These guys really like to transform simple stuff into an epic adventure... haha
Nice tip BI ELITE, you just made my day happier!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugw8GklI_HZRGJglWDV4AaABAg";"BY0WV05IeNk";"2021-02-09T10:04:36Z";"Thank you Sir! Great tutorial and a comment for the algorithm :)";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugzl8o2pV0ZJod2kZhB4AaABAg";"BY0WV05IeNk";"2020-08-10T08:38:09Z";"Thank you, Thank you , Thank you";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzawghIjFGPJoNzmGx4AaABAg";"BY0WV05IeNk";"2019-08-27T14:15:36Z";"Hi Parker:


Great tip, as always!


Best regards!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugx7Mig2iCtgg7srY1B4AaABAg";"IURWlw2_6Ks";"2020-12-09T22:37:44Z";"This is amazing!  Thank you!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxsJYjp5sYpnw45i7F4AaABAg";"IURWlw2_6Ks";"2019-12-02T12:47:14Z";"@BI Elite  Thanks for sharing this cool tip it works fine in Power bi Desktop, but it doesn't work when we publish it on Power Bi Service. It doesn't hide the text(""W W W"") in the card, could you help me out here to understand why?";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzMsvazr23oMaagXhN4AaABAg";"X47XlpkMfe8";"2021-01-28T10:10:26Z";"Awesome video, I learned a lot. Would you be able to share the data set with me  so I can practice better";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxekqXwXcHdaDhSaCJ4AaABAg";"X47XlpkMfe8";"2020-08-21T20:26:45Z";"Thankx BI Elite for such a great job... could you please share the dataset ajaymn41@gmail.com for practice....";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugyr9VXwsf0x4O_HU8l4AaABAg";"X47XlpkMfe8";"2020-06-29T18:47:18Z";"Hey guys. I'm really enjoying working with Power BI. It's an amazing and i want to build this dashboard. Would you be able to send me JSON file please. My email is evaldas_d@yahoo.com.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzANLkTHAfa_cuTVWR4AaABAg";"X47XlpkMfe8";"2019-08-14T19:55:45Z";"like always a really nice tutorial! Thanks Parker";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzVMI7Vi65TD_BD7pN4AaABAg";"XKmTknbusnY";"2019-08-07T14:31:12Z";"Hi Parker:


Great tip, as always!


Thanks for sharing it!
Best regards!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"Ugw1Z38VKbqsVSfPaKx4AaABAg";"WSnB5y2JXv8";"2019-08-06T08:58:16Z";"This is awesome. I'm really curious about the SUMMARIZE function in DAX. Do you have some videos on that?
You're doing a very good work. Please keep it up! ??";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgyCJUbEQfhTej_LxSx4AaABAg";"2kmFfbOeFJg";"2021-01-14T22:31:05Z";"Thank you! Great video, helped me out. Any issue when Daylight savings comes around or does the api adjust? Also using denver. Thanks!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwZqs9iVG_2VASxs-V4AaABAg";"2kmFfbOeFJg";"2020-09-01T16:41:17Z";"Tx BI Elite, I have been struggling with about 5 hours now. At last, I found a great video. Tx a mil.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgzuoHK5xeNvT-2sbk14AaABAg";"wG3J8lO9d5I";"2021-02-05T16:22:23Z";"Thanks a lot.  I have been searching for a solution for 3 days on expanding records and then nested records.  Glad I landed here.  I was able to get all my work done in 3 hours.  Great explanation.";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgxjT8DghVgqhURA6c54AaABAg";"XKmTknbusnY";"2019-08-07T15:25:02Z";"Nice.. Thank you";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
"UgwBP5IE5CYkq4PNQsd4AaABAg";"XKmTknbusnY";"2019-08-07T14:23:40Z";"Nice! Thanks for that!";0;"Positive";"99%";"Sentiment Analysis powered by https://www.impktful.com/"
